Bloodhoof Village||Dorf der Bluthufe|Sabot-de-Sang|Poblado Pezuña de Sangre|Poblado Pezuña de Sangre|블러드후프 마을|Деревня Кровавого Копыта|血蹄村|血蹄村
Stonebull Lake||Steinbullensee|Lac Taureau-de-Pierre|Lago Toro de Piedra|Lago Toro de Piedra|황소바위 호수|Озеро Каменного Быка|石牛湖|石牛湖
Ravaged Caravan||Überfallene Karawane|Caravane dévastée|Caravana Devastada|Caravana Devastada|습격당한 짐마차 행렬|Разграбленный караван|被破坏的货车|被破壞的貨車
Red Rocks||Teufelsfelsen|Rochers Rouges|Roca Roja|Roca Roja|붉은 바위 언덕|Красные скалы|赤色石|赤色石
The Skittering Dark||Das Huschdunkel|Le Grouillement|Penumbra de las Celerácnidas|Penumbra de las Celerácnidas|암흑 땅거미굴|Оплетающая Тьма|粘丝洞|粘絲洞
Valgan's Field||Valgans Feld|Champ de Valgan|Campo de Valgan|Campo de Valgan|발간 농장|Поле Валгана|瓦尔甘农场|瓦爾甘牧場
The Sepulcher||Das Grabmal|Le Sépulcre|El Sepulcro|El Sepulcro|공동묘지|Гробница|瑟伯切尔|瑟伯切爾
Olsen's Farthing||Olsens Acker|Essarts des Olsen|Finca de Olsen|Finca de Olsen|올슨 농장|Удел Ольсена|奥森农场|奧森農場
The Greymane Wall||Der Graumähnenwall|Le mur de Grisetête|La Muralla de Cringrís|La Muralla de Cringris|그레이메인 성벽|Стена Седогрива|格雷迈恩之墙|葛雷邁恩之牆
Beren's Peril||Berens List|Péril de Beren|El Desafío de Beren|El Desafío de Beren|베렌의 동굴|Погибель Берена|博伦的巢穴|博倫的巢穴
The Dawning Isles||Die Morgeninseln|Les îles de l’Aube|Islas del Alba|Islas del Alba|여명의 섬|Рассветные острова|黎明岛|黎明島
Ambermill||Mühlenbern|Moulin-de-l’Ambre|Molino Ámbar|Molino Ámbar|호박색 농장|Янтарная мельница|安伯米尔|安伯米爾
Fenris Keep||Burg Fenris|Donjon de Fenris|Castillo de Fenris|Castillo de Fenris|펜리스 요새|Крепость Фенриса|芬里斯城堡|芬里斯城堡
The Decrepit Fields||Die Verfallenen Felder|Les champs Délabrés|Los Campos Decrépitos|Los Campos Decrépitos|오래된 들판|Старая пашня|破败原野|荒廢的農場
Malden's Orchard||Maldens Obsthain|Verger de Malden|Huerta de Malden|Huerta de Malden|말덴의 과수원|Сад Мальдена|玛尔丁果园|瑪爾丁果園
The Ivar Patch||Das Ivarfeld|Le lopin d’Ivar|Los Dominios de Ivar|Los Dominios de Ivar|이바르 호박밭|Делянка Ивара|伊瓦南瓜田|伊瓦農場
The Dead Field||Das Todesfeld|Le champ des Morts|El Campo Muerto|El Campo Muerto|죽음의 농장|Мертвое поле|亡者农场|亡者農場
The Rotting Orchard||Der Verrottende Obstgarten|Le verger Pourrissant|El Vergel Pútrido|El Vergel Pútrido|오염된 과수원|Гниющий сад|烂果园|爛果園
Brightwood Grove||Schattenhain|Bosquet de Clairbois|Arboleda del Destello|Arboleda del Destello|밝은나무 숲|Светлая роща|阳光树林|亮木樹林
Forlorn Rowe||Das Verlassene Gut|La masure Lugubre|Loma Inhóspita|Loma Inhóspita|버려진 흉가|Покинутая усадьба|荒弃鬼屋|荒棄鬼屋
The Whipple Estate||Anwesen der Whipples|Le domaine de Whipple|El Raquitismo|El Raquitismo|휘플가 저택|Имение Уиппл|维普尔庄园|維普爾莊園
The Yorgen Farmstead||Yorgens Bauernhof|La ferme des Yorgen|La Hacienda Yorgen|La Hacienda Yorgen|요르겐 농장|Усадьба Йоргена|约根农场|猶根農場
The Cauldron||Der Kessel|Le Chaudron|La Caldera|La Caldera|용광로|Котлован|大熔炉|大熔爐
Grimesilt Dig Site||Rußschlacks Grabungsstätte|Site de fouilles de Crasseboue|Excavación de Limugre|Excavación de Limugre|검댕가루 작업현장|Карьер Грязнули|煤渣挖掘场|煤渣挖掘場
Dreadmaul Rock||Schreckensfels|Rocher des Cognepeurs|Roca Machacamiedo|Roca Machacamiedo|우레망치 바위굴|Скала Молота Ужаса|巨槌石|巨槌石
Ruins of Thaurissan||Die Ruinen von Thaurissan|Ruines de Thaurissan|Ruinas de Thaurissan|Ruinas de Thaurissan|타우릿산의 폐허|Руины Тауриссана|索瑞森废墟|索瑞森廢墟
Flame Crest||Flammenkamm|Corniche des Flammes|Peñasco Llamarada|Peñasco Llamarada|화염 마루|Пламенеющий Стяг|烈焰峰|烈焰峰
Blackrock Stronghold||Schwarzfelsfestung|Bastion Rochenoire|Bastión de Roca Negra|Bastión de Roca Negra|검은바위 요새|Крепость Черной горы|黑石要塞|黑石要塞
The Pillar of Ash||Die Aschensäule|Le Pilier de cendres|El Pilar de Ceniza|El Pilar de Ceniza|잿빛 기둥|Башня Пепла|灰烬之柱|灰燼之柱
Altar of Storms||Altar der Stürme|Autel des Tempêtes|Altar de la Tempestad|Altar de la Tempestad|폭풍의 제단|Алтарь бури|风暴祭坛|風暴祭壇
Shadowthread Cave||Schattenweberhöhle|Grotte de Sombrefil|Gruta Narácnida|Gruta Narácnida|그늘 거미굴|Паучье логово|黑丝洞|影絲洞
Fel Rock||Teufelsfels|Gangreroche|Roca Mácula|Roca Mácula|악마 바위굴|Пещера Бесов|地狱石|惡魔石
Lake Al'Ameth||Al'Amethsee|Lac Al’Ameth|Lago Al'Ameth|Lago Al'Ameth|알아메스 호수|Озеро Аль'Амет|奥拉密斯湖|奧拉密斯湖
Starbreeze Village||Sternenhauch|Brise-Stellaire|Aldea Brisa Estelar|Aldea Brisa Estelar|별바람 마을|Деревня Звездного Ветра|星风村|星風村
Gnarlpine Hold||Höhle der Knarzklauen|Camp des Pins-tordus|Tierras de los Tuercepinos|Tierras de los Tuercepinos|나무옹이 요새|Лагерь у Кривой Сосны|瘤背堡|脊骨堡
Ban'ethil Barrow Den||Grabhügel von Ban'ethil|Refuge des saisons de Ban’ethil|Túmulo de Ban'ethil|Túmulo de Ban'ethil|바네실 지하굴|Обитель Бен'этиль|班尼希尔兽穴|班奈希爾獸穴
The Cleft||Die Kluft|La Faille|La Grieta|La Grieta|바위 동굴|Расселина|大断崖|大斷崖
The Oracle Glade||Die Lichtung des Orakels|La clairière de l’Oracle|El Claro del Oráculo|El Claro del Oráculo|신탁의 숲|Поляна Оракула|神谕林地|神諭林地
Wellspring River||Quellfluss|L’Aigue-vive|Río Primigenio|Río Primigenio|생명의 강|Родниковая река|涌泉河|湧泉河
Wellspring Lake||Quellsee|Lac d’Aigue-vive|Lago Primigenio|Lago Primigenio|생명의 호수|Родниковое озеро|涌泉湖|湧泉湖
Hillsbrad Foothills||Vorgebirge des Hügellands|Contreforts de Hautebrande|Laderas de Trabalomas|Laderas de Trabalomas|언덕마루 구릉지|Предгорья Хилсбрада|希尔斯布莱德丘陵|希爾斯布萊德丘陵
Azshara Crater||Krater von Azshara|Cratère d’Azshara|Cráter de Azshara|Cráter de Azshara|아즈샤라 분화구|Кратер Азшары|艾萨拉巨坑|艾薩拉盆地
Ruins of Southshore||Ruinen von Süderstade|Ruines d’Austrivage|Ruinas de Costasur|Ruinas de Costasur|남녘해안 폐허|Руины Южнобережья|南海镇废墟|南海鎮廢墟
Tarren Mill||Tarrens Mühle|Moulin-de-Tarren|Molino Tarren|Molino Tarren|타렌 제분소|Мельница Таррен|塔伦米尔|塔倫米爾
Durnholde Keep||Burg Durnholde|Donjon de Fort-de-Durn|Castillo de Durnholde|Castillo de Durnholde|던홀드 요새|Крепость Дарнхольд|敦霍尔德城堡|敦霍爾德城堡
UNUSED Stonewrought Pass||Steinwerkpass|Passage de Formepierre|||돌다지 고개 미사용|НЕ ИСПОЛЬЗУЕТСЯ Подгорная тропа|石坝小径|
The Foothill Caverns||Die Vorgebirgshöhlen|Les cavernes des Contreforts|Cuevas de la Ladera|Cuevas de la Ladera|구릉지 동굴|Пещеры предгорий|丘陵洞穴|丘陵洞穴
Brazie Farmstead||Brazies Bauernhof|Ferme de Brazie|Granja de Brazie|Granja de Brazie|브레이지 농장|Усадьба Брейзи|布雷泽农场|布瑞奇農莊
Dalaran Crater||Dalarankrater|Cratère de Dalaran|Cráter de Dalaran|Cráter de Dalaran|달라란 구덩이|Даларанский кратер|达拉然巨坑|達拉然陷坑
Ruins of Alterac||Die Ruinen von Alterac|Ruines d’Alterac|Ruinas de Alterac|Ruinas de Alterac|알터랙 폐허|Руины Альтерака|奥特兰克废墟|奧特蘭克廢墟
Crushridge Hold||Trümmergrathöhle|Bastion Cassecrête|Dominios de los Aplastacresta|Dominios de los Aplastacresta|산사태 오우거 소굴|Логово Раздробленного Хребта|破碎岭城堡|破碎嶺城堡
Slaughter Hollow||Schlächtergrotte|Creux du Massacre|Cuenca de la Matanza|Cuenca de la Matanza|살육의 동굴|Кровавая низина|屠杀谷|屠殺谷地
The Uplands||Das Oberland|Les Hauteurs|Las Tierras Altas|Las Tierras Altas|고원|Высокогорье|高地|高地
Southpoint Gate||Südwachttor|Porte de la Pointe du Midi|Puerta Austral|Puerta Austral|남부경비 관문|Южные врата|南点大门|南點大門
The Sludge Fields||Die Schlickfelder|Champs Fangeux|Los Campos de Lodo|Los Campos de Lodo|진흙 농장|Топкие поля|药渣农场|淤泥農場
Hillsbrad||Hügellandhof|Hautebrande|Trabalomas|Trabalomas|언덕마루|Хилсбрад|希尔斯布莱德|希爾斯布萊德
Azurelode Mine||Der Azurschacht|Mine de Veine-Azur|Mina Azur|Mina Azur|청금석 광산|Лазуритовый рудник|碧玉矿洞|碧玉礦坑
Nethander Stead||Nethandersiedlung|Ferme des Nethander|Granja Nethander|Granja Nethander|네산더 농장|Владение Нетандера|奈杉德哨岗|奈杉德崗哨
Thoradin's Wall||Thoradinswall|Mur de Thoradin|Muralla de Thoradin|Muralla de Thoradin|소라딘의 성벽|Стена Торадина|索拉丁之墙|索拉丁之牆
Eastern Strand||Oststrand|Rivage Oriental|Playa del Este|Playa del Este|동부 해안|Восточное побережье|东部海滩|東部海灘
Western Strand||Weststrand|Rivage Occidental|Playa del Oeste|Playa del Oeste|서부 해안|Западное побережье|西部海岸|西部海岸
South Seas UNUSED||Die Südlichen Meere|Mers du Sud|||남쪽 바다 미사용|Южные моря НЕ ИСПОЛЬЗУЕТСЯ||
Jaguero Isle||Die Insel Jaguero|Île aux Jagueros|Isla Jaguero|Isla Jaguero|자구에로 섬|Остров Жагуаро|哈圭罗岛|哈圭羅島
Baradin Bay||Baradinbucht|Baie de Baradin|Bahía de Baradin|Bahía de Baradin|바라딘 만|Бухта Барадин|巴拉丁海湾|巴拉丁海灣
Menethil Bay||Bucht von Menethil|Baie de Menethil|Bahía de Menethil|Bahía de Menethil|메네실 만|Бухта Менетилов|米奈希尔海湾|米奈希爾海灣
Misty Reed Strand||Nebelschilfstrand|Grève de Brumejonc|Playa Juncobruma|Playa Juncobruma|안개갈대 해안|Тростниковый берег|芦苇海滩|蘆葦海灘
The Savage Coast||Die Ungezähmte Küste|La côte Sauvage|La Costa Salvaje|La Costa Salvaje|폭풍 해안|Гибельный берег|野人海岸|野人海岸
The Crystal Shore||Das Kristallufer|Le rivage de Cristal|La Costa de Cristal|La Costa de Cristal|수정 해안|Хрустальное взморье|水晶海岸|水晶海岸
Shell Beach||Muschelschalenstrand|Plage aux Coquillages|Playa del Molusco|Playa del Molusco|조개껍질 해안|Ракушечный пляж|贝壳海滩|貝殼海灘
North Tide's Run||Nördlicher Gezeitenstrom|La côte Nord|Cala Mareanorte|Cala Mareanorte|북부 해안가|Берег Северного прилива|北流海岸|北潮海岸
South Tide's Run||Südlicher Gezeitenstrom|La côte Sud|Cala Mareasur|Cala Mareasur|남부 해안가|Берег Южного прилива|南流海岸|南流海岸
The Overlook Cliffs||Die Aussichtsklippen|Les Hauts-Surplombs|Los Acantilados Dominantes|Los Acantilados Dominantes|전망대 절벽|Отвесные скалы|望海崖|望海崖
The Forbidding Sea||Das Verbotene Meer|La mer Interdite|Mar Adusto|Mar Adusto|성난 바다|Зловещее море|禁忌之海|禁忌之海
Ironbeard's Tomb||Eisenbarts Grabmal|Tombe de Barbe-de-fer|Tumba de Barbaférrea|Tumba de Barbaférrea|아이언비어드의 고분|Гробница Железноборода|铁须之墓|鐵鬚之墓
Crystalvein Mine||Kristalladermine|Mine aux Cristaux|Mina de Cristal|Mina de Cristal|수정 광산|Хрустальная шахта|水晶矿洞|水晶礦坑
Ruins of Aboraz||Ruinen von Aboraz|Ruines d’Aboraz|Ruinas de Aboraz|Ruinas de Aboraz|아보라즈의 폐허|Руины Абораза|阿博拉兹废墟|阿博拉茲廢墟
Janeiro's Point||Janeirospitze|Cap Janeiro|Cayo de Janeiro|Cayo de Janeiro|자네이로 섬|Остров Жанейро|加尼罗哨站|加尼祿哨站
Northfold Manor||Nordhof|Manoir de Nordclos|Mansión Redilnorte|Mansión Redilnorte|북부습곡 장원|Северное поместье|诺斯弗德农场|諾斯弗德農場
Go'Shek Farm||Go'Sheks Hof|Ferme de Go’Shek|Granja Go'shek|Granja Go'shek|고셰크 농장|Ферма Го'Шека|格沙克农场|格沙克農場
Dabyrie's Farmstead||Bauernhof der Dabyries|Ferme des Dabyrie|Granja de Dabyrie|Granja de Dabyrie|다비리 농장|Усадьба Дабири|达比雷农场|達比雷農莊
Boulderfist Hall||Halle der Felsfäuste|Hall Rochepoing|Sala Puño de Roca|Sala Puño de Roca|돌주먹 소굴|Крепость Тяжелого Кулака|石拳大厅|石拳大廳
Witherbark Village||Lager der Bleichborken|Fanécorce|Poblado Secacorteza|Poblado Secacorteza|마른나무껍질 마을|Деревня Сухокожих|枯木村|枯木村
Drywhisker Gorge||Schlucht der Trockenstoppel|Gorge des Sèches-Moustaches|Cañón Mostacho Seco|Cañón Mostacho Seco|마른수염 골짜기|Теснина Сухоусов|枯须峡谷|枯鬚峽谷
Refuge Pointe||Die Zuflucht|Refuge de l’Ornière|Refugio de la Zaga|Refugio de la Zaga|임시 주둔지|Опорный пункт|避难谷地|避難谷地
Blackwater Shipwrecks||Schiffswracks der Schwarzmeerräuber|Épaves des Flots noirs|Naufragios de Aguasnegras|Naufragios de Aguasnegras|검은바다 난파지|Обломки судов Черноводья|黑水湾沉船|黑水灣沉船
O'Breen's Camp||O'Breens Lager|Camp de O’Breen|Campamento de O'Breen|Campamento de O'Breen|오브린의 야영지|Лагерь О'Брина|奥布瑞恩营地|奧布里營地
Stromgarde Keep||Burg Stromgarde|Donjon de Stromgarde|Castillo de Stromgarde|Castillo de Stromgarde|스트롬가드 요새|Крепость Стромгард|激流堡|激流堡
The Tower of Arathor||Der Turm von Arathor|La tour d’Arathor|Torre de Arathor|Torre de Arathor|아라소르의 탑|Башня Аратора|阿拉索之塔|阿拉索之塔
The Sanctum||Das Sanktum|Le sanctum|El Sagrario|El Sagrario|성소|Святилище|密室|聖所
Faldir's Cove||Die Faldirbucht|Crique de Faldir|Cala de Faldir|Cala de Faldir|팔디르의 만|Бухта Фальдира|法迪尔海湾|法迪爾海灣
The Drowned Reef||Das Versunkene Riff|Le récif Englouti|El Arrecife Hundido|El Arrecife Hundido|가라앉은 산호초|Подводный риф|水下暗礁|水下暗礁
Thandol Span||Thandolübergang|Viaduc de Thandol|Puente Thandol|Puente Thandol|탄돌 교각|Мост Тандола|萨多尔大桥|薩多爾大橋
Ashenvale||Eschental|Orneval|Vallefresno|Vallefresno|잿빛 골짜기|Ясеневый лес|灰谷|梣谷
Circle of East Binding||Der Kreis der Östlichen Bindung|Cercle de Lien oriental|Círculo de Vínculo Este|Círculo de Vínculo Este|동쪽 봉인의 마법진|Восточный круг подчинения|东部禁锢法阵|東部禁錮法陣
Circle of West Binding||Kreis der Westlichen Bindung|Cercle de Lien occidental|Círculo de Vínculo Oeste|Círculo de Vínculo Oeste|서쪽 봉인의 마법진|Западный круг подчинения|西部禁锢法阵|西部禁錮法陣
Circle of Inner Binding||Der Kreis der Inneren Bindung|Cercle de Lien intérieur|Círculo de Vínculo Interior|Círculo de Vínculo Interior|내부 봉인의 마법진|Внутренний круг подчинения|内禁锢法阵|內禁錮法陣
Circle of Outer Binding||Kreis der Äußeren Bindung|Cercle de Lien extérieur|Círculo de Vínculo Exterior|Círculo de Vínculo Exterior|외부 봉인의 마법진|Внешний круг подчинения|外禁锢法阵|外禁錮法陣
Apocryphan's Rest||Apocryphans Ruheplatz|Repos d’Apocryphan|Descanso de Apócrifo|Descanso de Apócrifo|아포크리판의 안식처|Скелет Апокрифана|圣者之陵|聖者之陵
Angor Fortress||Festung Angor|Forteresse d’Angor|Fortaleza de Angor|Fortaleza de Angor|고통의 요새|Крепость Ангор|苦痛堡垒|苦痛堡壘
Lethlor Ravine||Die Lethlorklamm|Ravin de Lethlor|Barranco Lethlor|Barranco Lethlor|레슬로 협곡|Долина Летлор|莱瑟罗峡谷|萊瑟羅峽谷
Ruins of Kargath||Ruinen von Kargath|Ruines de Kargath|Ruinas de Kargath|Ruinas de Kargath|카르가스 폐허|Руины Каргата|卡加斯废墟|卡加斯廢墟
Agmond's End||Agmondkuppe|Fin d’Agmond|El Final de Agmond|El Final de Agmond|아그몬드의 최후|Удел Эгмонда|阿戈莫德的营地|埃格蒙德的營地
Hammertoe's Digsite||Hammerzehs Grabungsstätte|Site de fouilles de Martèlorteil|Excavación de Piemartillo|Excavación de Piemartillo|해머토의 발굴현장|Карьер Тяжелоступа|铁趾挖掘场|鐵趾挖掘場
Dustbelch Grotto||Die Staubspeiergrotte|Grotte de Crache-Poussière|Gruta Rotapolvo|Gruta Rotapolvo|먼지목도리 소굴|Грот Гнилобрюхих|火山洞穴|火山洞穴
